date,open,high,low,close,volume
2020-11-13,267.98999,273.72000099999997,267.98999,271.910004,1593700.0
2020-11-12,269.230011,270.890015,263.98999,267.160004,1924000.0
2020-11-11,271.170013,271.309998,266.0,267.809998,1937700.0
2020-11-10,264.380005,268.769989,258.0,267.269989,2874000.0
2020-11-09,274.23999,274.5,256.350006,263.880005,5907200.0
2020-11-06,278.519989,284.299988,277.119995,279.769989,1894800.0
2020-11-05,273.0,282.269989,273.0,279.070007,2234600.0
2020-11-04,276.709991,278.799988,268.52999900000003,269.100006,2810600.0
2020-11-03,271.950012,276.920013,268.119995,274.480011,2630800.0
2020-11-02,262.700012,267.48999,259.01001,266.980011,2042900.0
2020-10-30,264.600006,265.98999,255.559998,259.47000099999997,2706900.0
2020-10-29,260.209991,269.73999,260.059998,267.019989,2680700.0
2020-10-28,262.730011,266.920013,258.0,259.98999,4039200.0
2020-10-27,279.940002,280.350006,274.390015,274.410004,1912300.0
2020-10-26,279.98999,280.5,273.399994,277.619995,2321400.0
2020-10-23,278.290009,283.869995,276.859985,283.559998,2498300.0
2020-10-22,283.579987,285.640015,274.019989,275.950012,2962900.0
2020-10-21,289.160004,293.299988,282.26001,282.27999900000003,3219200.0
2020-10-20,284.0,292.690002,283.109985,287.399994,3924900.0
2020-10-19,284.809998,291.22000099999997,279.559998,281.97000099999997,3453100.0
2020-10-16,284.0,287.160004,282.0,283.869995,2990300.0
2020-10-15,273.089996,282.140015,271.75,282.109985,2254700.0
2020-10-14,274.75,278.959991,273.769989,276.23999,2080600.0
2020-10-13,272.320007,275.23999,271.850006,272.73999,1657100.0
2020-10-12,272.26001,274.209991,271.320007,273.5,2063600.0
2020-10-09,274.399994,275.0,269.540009,271.549988,2172000.0
2020-10-08,269.730011,272.519989,266.350006,271.059998,1993000.0
2020-10-07,263.850006,270.660004,263.5,268.26001,2986500.0
2020-10-06,260.119995,264.980011,258.179993,259.269989,3152200.0
2020-10-05,258.799988,260.959991,257.730011,259.209991,2427800.0
2020-10-02,250.55000299999998,258.549988,250.0,255.19999700000002,3015300.0
2020-10-01,255.25999500000003,257.790009,252.88000499999998,254.080002,2862300.0
2020-09-30,253.47000099999997,257.51001,249.5,251.520004,2503000.0
2020-09-29,254.99000499999997,258.200012,249.11999500000002,253.5,2195400.0
2020-09-28,255.270004,259.950012,254.080002,254.440002,3309800.0
2020-09-25,241.67999300000002,251.899994,241.47000099999997,250.169998,3212400.0
2020-09-24,244.00999500000003,247.19999700000002,239.5,244.22000099999997,3048300.0
2020-09-23,244.99000499999997,250.50999500000003,241.039993,241.419998,3083000.0
2020-09-22,239.50999500000003,243.77999900000003,235.63000499999998,243.419998,2651700.0
2020-09-21,237.94999700000002,239.190002,230.270004,238.74000499999997,4109500.0
2020-09-18,242.97000099999997,248.19999700000002,241.94999700000002,242.77999900000003,4348700.0
2020-09-17,242.63000499999998,249.80000299999998,242.11000099999998,244.080002,4254300.0
2020-09-16,253.02999900000003,256.179993,246.30000299999998,250.30000299999998,17073300.0
2020-09-15,234.99000499999997,239.850006,230.50999500000003,236.669998,9847300.0
2020-09-14,240.99000499999997,241.0,232.57000699999998,236.33999599999999,6583700.0
2020-09-11,226.440002,233.669998,225.47000099999997,232.789993,4865200.0
2020-09-10,229.49000499999997,229.49000499999997,222.88999900000002,224.440002,2443300.0
2020-09-09,226.0,228.850006,224.11999500000002,225.75,3222700.0
2020-09-08,223.789993,225.75,219.72000099999997,221.05000299999998,2121100.0
2020-09-04,222.460007,228.24000499999997,217.399994,226.11999500000002,2879800.0
2020-09-03,228.13000499999998,231.580002,218.58999599999999,220.97000099999997,4003800.0
2020-09-02,227.11999500000002,229.0,223.07000699999998,227.91000400000001,1680700.0
2020-09-01,219.99000499999997,226.55000299999998,219.13999900000002,225.460007,1904800.0
2020-08-31,221.80000299999998,224.19999700000002,219.80000299999998,219.83999599999999,1839300.0
2020-08-28,218.229996,223.66000400000001,218.00999500000003,221.899994,2996100.0
2020-08-27,216.100006,218.88000499999998,215.080002,218.210007,2014900.0
2020-08-26,215.729996,217.11999500000002,214.080002,215.770004,1518200.0
2020-08-25,219.169998,219.580002,213.22000099999997,214.309998,2160200.0
2020-08-24,212.960007,217.94999700000002,211.99000499999997,217.399994,3393700.0
2020-08-21,209.16000400000001,212.940002,208.5,210.49000499999997,2034100.0
2020-08-20,206.229996,209.199997,205.059998,208.820007,1532800.0
2020-08-19,206.83999599999999,210.940002,206.83999599999999,207.880005,2218000.0
2020-08-18,206.369995,208.429993,204.179993,206.970001,3040400.0
2020-08-17,210.0,211.559998,206.03999299999998,206.639999,2662000.0
2020-08-14,202.070007,209.639999,201.860001,208.600006,4633000.0
2020-08-13,200.679993,204.78999299999998,199.610001,203.860001,3663800.0
2020-08-12,200.0,206.240005,199.020004,201.96000700000002,6239400.0
2020-08-11,199.990005,203.58999599999999,195.139999,196.449997,5998200.0
2020-08-10,188.16000400000001,200.46000700000002,187.33999599999999,199.979996,10815100.0
2020-08-07,172.470001,183.880005,172.470001,183.529999,6309700.0
2020-08-06,172.0,173.479996,171.320007,172.240005,1364900.0
2020-08-05,171.850006,172.419998,170.240005,171.699997,1310000.0
2020-08-04,169.220001,171.479996,169.199997,170.66000400000001,1264000.0
2020-08-03,169.550003,170.58999599999999,168.529999,169.220001,1503400.0
2020-07-31,172.0,172.71000700000002,167.990005,168.399994,2488000.0
2020-07-30,174.149994,174.5,169.860001,172.71000700000002,5407300.0
2020-07-29,167.100006,171.369995,167.009995,169.550003,4623800.0
2020-07-28,169.419998,170.330002,166.71000700000002,166.929993,2374500.0
2020-07-27,165.0,170.720001,163.860001,170.639999,2926400.0
2020-07-24,164.690002,166.880005,164.190002,165.03999299999998,1545900.0
2020-07-23,165.41000400000001,167.389999,164.649994,165.990005,1387200.0
2020-07-22,164.639999,165.940002,163.440002,165.139999,1231800.0
2020-07-21,165.100006,167.559998,164.41000400000001,165.5,1731700.0
2020-07-20,164.889999,165.550003,162.809998,164.130005,1593300.0
2020-07-17,167.279999,168.119995,164.91000400000001,165.979996,2047900.0
2020-07-16,161.770004,167.100006,160.470001,166.100006,4100000.0
2020-07-15,160.419998,162.529999,159.03999299999998,161.25,3332800.0
2020-07-14,156.229996,158.919998,155.529999,158.5,1638900.0
2020-07-13,160.0,160.220001,155.66000400000001,156.229996,1735900.0
2020-07-10,156.199997,159.009995,155.970001,158.58999599999999,1746200.0
2020-07-09,158.0,158.75,155.320007,155.740005,2238300.0
2020-07-08,158.119995,159.380005,156.270004,158.559998,2110700.0
2020-07-07,154.270004,159.949997,154.130005,158.53999299999998,2582800.0
2020-07-06,157.899994,158.399994,153.66000400000001,156.270004,3015800.0
2020-07-02,158.600006,159.720001,155.279999,155.479996,4046900.0
2020-07-01,158.850006,163.649994,155.759995,156.66000400000001,17967500.0
2020-06-30,136.220001,140.75,134.919998,140.220001,6473300.0
2020-06-29,131.300003,134.729996,130.119995,134.550003,2336200.0
2020-06-26,135.199997,135.380005,129.279999,130.080002,3282000.0
2020-06-25,133.720001,136.279999,132.229996,136.110001,2310900.0
2020-06-24,137.649994,138.0,134.130005,135.08999599999999,2357300.0
2020-06-23,138.550003,139.83999599999999,137.380005,139.070007,1385200.0
2020-06-22,136.550003,137.75,135.199997,137.380005,1448100.0
2020-06-19,140.759995,140.880005,135.619995,137.630005,2828500.0
2020-06-18,134.919998,139.33999599999999,134.5,138.389999,2416200.0
2020-06-17,136.71000700000002,137.399994,134.869995,135.66000400000001,1214400.0
2020-06-16,138.149994,139.369995,133.0,135.53999299999998,1651800.0
2020-06-15,128.419998,134.630005,127.290001,133.679993,1835300.0
2020-06-12,134.58999599999999,135.0,129.139999,132.720001,2271700.0
2020-06-11,133.949997,134.470001,127.809998,128.809998,4389300.0
2020-06-10,144.0,144.41000400000001,140.320007,140.399994,2079600.0
2020-06-09,145.880005,145.929993,142.100006,144.690002,2253100.0
2020-06-08,144.940002,149.990005,144.139999,149.380005,2709900.0
2020-06-05,143.0,145.770004,142.0,142.21000700000002,3583900.0
2020-06-04,137.300003,139.25,135.649994,139.21000700000002,2001300.0
2020-06-03,137.0,139.880005,136.529999,138.080002,2728800.0
2020-06-02,130.830002,134.58999599999999,130.71000700000002,134.199997,2522000.0
2020-06-01,129.050003,130.46000700000002,127.459999,129.71000700000002,1990300.0
2020-05-29,130.190002,130.889999,126.440002,130.559998,3410100.0
2020-05-28,131.0,133.91000400000001,129.300003,131.149994,3238000.0
2020-05-27,128.0,130.779999,125.5,130.429993,3203000.0
2020-05-26,122.989998,126.739998,122.010002,124.809998,3823000.0
2020-05-22,115.75,117.559998,114.91999799999999,117.0,2245900.0
2020-05-21,116.58000200000001,118.43,115.529999,115.769997,1740300.0
2020-05-20,116.800003,119.480003,115.83000200000001,117.010002,2604100.0
2020-05-19,119.0,119.400002,114.650002,114.790001,2484600.0
2020-05-18,113.489998,120.0,112.790001,119.190002,3603900.0
2020-05-15,107.540001,108.959999,106.25,107.519997,2940000.0
2020-05-14,107.360001,109.18,103.400002,109.110001,3254700.0
2020-05-13,113.08000200000001,113.150002,108.25,109.339996,2905900.0
2020-05-12,118.0,118.110001,113.08000200000001,113.139999,1979400.0
2020-05-11,118.389999,119.370003,116.279999,117.559998,1863500.0
2020-05-08,118.25,120.889999,118.18,120.440002,1771700.0
2020-05-07,116.940002,118.870003,116.150002,116.739998,1842100.0
2020-05-06,118.889999,119.41999799999999,115.08000200000001,115.120003,1917100.0
2020-05-05,117.83000200000001,120.120003,117.129997,117.66999799999999,1703100.0
2020-05-04,117.120003,117.559998,114.610001,115.849998,2410400.0
2020-05-01,124.519997,124.559998,117.5,118.199997,3141800.0
2020-04-30,127.93,127.93,125.75,126.769997,1970400.0
2020-04-29,130.0,131.800003,128.46000700000002,129.479996,2172500.0
2020-04-28,129.809998,129.889999,125.160004,127.739998,2738700.0
2020-04-27,124.160004,128.5,122.32,127.290001,2395900.0
2020-04-24,121.410004,123.190002,119.480003,123.059998,2111600.0
2020-04-23,118.639999,122.41999799999999,118.5,120.879997,2021100.0
2020-04-22,122.519997,122.970001,118.449997,118.540001,2085800.0
2020-04-21,120.629997,122.18,119.620003,120.480003,1605600.0
2020-04-20,122.529999,125.66999799999999,121.83000200000001,122.639999,2242000.0
2020-04-17,121.0,124.959999,120.730003,124.849998,2464000.0
2020-04-16,119.730003,121.0,117.120003,119.08000200000001,2238700.0
2020-04-15,121.690002,121.690002,118.150002,119.900002,2945000.0
2020-04-14,125.739998,126.980003,122.050003,125.08000200000001,3084200.0
2020-04-13,125.190002,125.190002,121.739998,123.529999,2821800.0
2020-04-09,129.610001,130.0,120.160004,122.290001,4750500.0
2020-04-08,123.0,127.230003,119.91999799999999,125.540001,5576500.0
2020-04-07,124.910004,125.480003,115.75,115.949997,3189300.0
2020-04-06,113.040001,119.809998,113.010002,119.019997,3512600.0
2020-04-03,115.239998,116.0,107.690002,109.220001,3205200.0
2020-04-02,112.529999,117.300003,111.589996,116.639999,2336100.0
2020-04-01,116.010002,118.75,112.300003,113.480003,2569600.0
2020-03-31,122.5,124.849998,119.260002,121.260002,2643800.0
2020-03-30,122.379997,125.610001,119.25,124.309998,2281000.0
2020-03-27,120.050003,124.349998,116.0,120.58000200000001,2619400.0
2020-03-26,119.360001,127.0,119.010002,125.599998,2713900.0
2020-03-25,121.360001,126.940002,114.93,118.309998,4133200.0
2020-03-24,118.0,121.800003,115.43,120.040001,3014400.0
2020-03-23,110.940002,115.050003,107.25,111.760002,3933900.0
2020-03-20,113.879997,118.699997,106.589996,111.059998,4479200.0
2020-03-19,98.849998,116.160004,97.370003,111.68,4646900.0
2020-03-18,90.389999,100.699997,89.800003,99.68,6997700.0
2020-03-17,92.900002,100.150002,88.690002,94.959999,5548700.0
2020-03-16,92.0,99.870003,90.489998,90.489998,4417400.0
2020-03-13,102.459999,106.68,96.0,106.629997,4275000.0
2020-03-12,103.199997,105.18,96.199997,97.0,5156500.0
2020-03-11,117.389999,118.300003,108.529999,111.010002,4746400.0
2020-03-10,120.139999,121.75,113.870003,120.66999799999999,3564900.0
2020-03-09,120.400002,121.58000200000001,113.849998,115.699997,4048100.0
2020-03-06,125.75,130.649994,123.790001,127.68,3886300.0
2020-03-05,132.009995,133.139999,128.75,129.929993,3150000.0
2020-03-04,135.059998,136.46000700000002,132.179993,136.41000400000001,2854700.0
2020-03-03,140.0,142.169998,132.559998,133.08999599999999,4373300.0
2020-03-02,142.179993,142.520004,135.279999,139.75,4418600.0
2020-02-28,135.0,141.199997,134.059998,141.169998,4395600.0
2020-02-27,140.759995,145.490005,136.479996,138.759995,3535000.0
2020-02-26,147.419998,149.389999,143.559998,144.529999,2766300.0
2020-02-25,155.66000400000001,155.800003,144.809998,145.600006,4223800.0
2020-02-24,156.259995,157.720001,152.619995,154.850006,3116300.0
2020-02-21,163.259995,164.139999,161.690002,163.25,1645300.0
2020-02-20,161.070007,165.25,159.5,164.91000400000001,2602500.0
2020-02-19,159.0,161.690002,158.830002,161.139999,1699300.0
2020-02-18,159.309998,160.91000400000001,156.389999,158.570007,1924000.0
2020-02-14,160.46000700000002,161.28999299999998,158.0,158.619995,1679000.0
2020-02-13,157.78999299999998,161.830002,156.479996,161.470001,2624400.0
2020-02-12,159.199997,159.809998,157.229996,158.509995,1607500.0
2020-02-11,158.270004,159.559998,156.869995,158.0,2016800.0
2020-02-10,158.800003,160.28999299999998,156.199997,156.779999,3948600.0
2020-02-07,147.300003,157.440002,146.419998,155.66000400000001,6532600.0
2020-02-06,151.380005,151.380005,148.490005,148.630005,1706800.0
2020-02-05,149.5,150.850006,148.820007,149.949997,2013700.0
2020-02-04,146.369995,148.240005,146.0,147.509995,2573700.0
2020-02-03,145.5,147.399994,143.600006,143.83999599999999,1988400.0
2020-01-31,147.100006,147.28999299999998,143.58999599999999,144.639999,3286200.0
2020-01-30,146.0,148.399994,143.360001,148.259995,3380200.0
2020-01-29,149.16000400000001,150.070007,147.91000400000001,148.059998,2521600.0
2020-01-28,149.75,149.949997,147.110001,148.399994,2190000.0
2020-01-27,150.110001,150.179993,147.509995,148.490005,3368400.0
2020-01-24,155.639999,155.639999,152.309998,154.070007,1973600.0
2020-01-23,155.0,155.33999599999999,152.729996,154.880005,2059100.0
2020-01-22,157.490005,158.850006,155.470001,155.53999299999998,1911100.0
2020-01-21,159.100006,159.16000400000001,156.809998,157.529999,2460400.0
2020-01-17,159.389999,161.179993,158.559998,159.979996,1846100.0
2020-01-16,160.58999599999999,161.470001,158.83999599999999,159.53999299999998,2343700.0
2020-01-15,163.020004,163.020004,158.669998,159.149994,2971800.0
2020-01-14,159.149994,164.5,158.619995,162.130005,5076600.0
2020-01-13,156.720001,159.529999,156.71000700000002,159.279999,1985300.0
2020-01-10,158.070007,158.429993,156.139999,156.630005,2449600.0
2020-01-09,157.949997,158.309998,156.58999599999999,158.050003,2240200.0
2020-01-08,154.570007,157.75,153.929993,157.130005,3053200.0
2020-01-07,153.360001,155.220001,152.33999599999999,154.800003,2140100.0
2020-01-06,151.25,153.550003,150.169998,153.300003,2389700.0
2020-01-03,152.5,153.33999599999999,151.83999599999999,153.179993,2216500.0
2020-01-02,152.419998,155.100006,151.600006,155.100006,3027600.0
2019-12-31,149.220001,151.570007,148.75,151.21000700000002,2153400.0
2019-12-30,153.100006,153.300003,149.940002,150.139999,2612600.0
2019-12-27,153.070007,154.110001,152.110001,152.529999,2693000.0
2019-12-26,150.899994,152.779999,150.509995,152.490005,2651300.0
2019-12-24,151.070007,152.380005,150.419998,150.779999,1797200.0
2019-12-23,149.559998,152.759995,148.5,151.690002,4367700.0
2019-12-20,148.360001,148.550003,146.669998,148.119995,5260300.0
2019-12-19,147.070007,148.820007,146.240005,147.020004,5826300.0
2019-12-18,151.419998,152.770004,146.28999299999998,146.860001,21540900.0
2019-12-17,161.5,164.779999,161.020004,163.229996,5926900.0
2019-12-16,166.929993,168.369995,161.5,164.100006,5052100.0
2019-12-13,165.639999,167.869995,163.91000400000001,165.669998,2897200.0
2019-12-12,159.309998,165.820007,158.75,164.889999,2987300.0
2019-12-11,157.25,159.520004,156.389999,159.080002,1676000.0
2019-12-10,156.5,158.139999,155.520004,157.0,1633600.0
2019-12-09,156.199997,157.479996,156.020004,156.509995,1728200.0
2019-12-06,155.0,157.28999299999998,154.899994,156.610001,2436200.0
2019-12-05,154.83999599999999,154.889999,152.33999599999999,153.940002,1628200.0
2019-12-04,152.639999,155.690002,152.369995,153.869995,2300800.0
2019-12-03,154.220001,154.470001,151.020004,151.139999,3766100.0
2019-12-02,160.46000700000002,163.699997,158.029999,158.029999,2704500.0
2019-11-29,161.110001,161.46000700000002,159.830002,160.050003,789400.0
2019-11-27,161.75,162.070007,160.21000700000002,161.509995,1645900.0
2019-11-26,159.71000700000002,162.759995,158.630005,161.5,2769200.0
2019-11-25,157.41000400000001,160.33999599999999,156.389999,159.53999299999998,2505800.0
2019-11-22,152.309998,156.78999299999998,152.259995,156.550003,2226800.0
2019-11-21,152.5,153.770004,151.75,152.080002,1595400.0
2019-11-20,155.0,155.08999599999999,151.550003,152.270004,2476200.0
2019-11-19,158.21000700000002,158.229996,155.169998,155.520004,1524300.0
2019-11-18,157.130005,157.720001,154.5,157.550003,1794200.0
2019-11-15,157.270004,158.509995,156.350006,158.330002,1596800.0
2019-11-14,155.820007,158.0,155.479996,156.679993,1826200.0
2019-11-13,160.0,160.009995,156.149994,156.229996,2211900.0
2019-11-12,162.350006,163.83999599999999,160.759995,161.220001,1279900.0
2019-11-11,161.96000700000002,163.020004,161.330002,162.179993,1063400.0
2019-11-08,163.800003,164.0,161.600006,163.220001,1152500.0
2019-11-07,165.46000700000002,166.830002,163.470001,163.919998,1978200.0
2019-11-06,164.559998,164.619995,161.91000400000001,163.169998,1767300.0
2019-11-05,164.600006,167.58999599999999,163.009995,164.850006,2510000.0
2019-11-04,159.850006,165.029999,159.5,164.83999599999999,4303600.0
2019-11-01,154.16000400000001,157.100006,153.96000700000002,156.520004,2129400.0
2019-10-31,155.0,155.83999599999999,151.619995,152.66000400000001,2110500.0
2019-10-30,157.75,157.759995,154.020004,155.83999599999999,1576200.0
2019-10-29,158.929993,158.929993,156.800003,158.009995,1464100.0
2019-10-28,158.899994,160.389999,157.169998,158.399994,2597000.0
2019-10-25,153.800003,158.240005,153.509995,158.08999599999999,2080600.0
2019-10-24,156.300003,156.979996,153.03999299999998,154.050003,1712600.0
2019-10-23,154.389999,156.729996,153.690002,155.979996,2174800.0
2019-10-22,151.320007,154.690002,149.850006,154.630005,2975000.0
2019-10-21,150.679993,154.130005,150.08999599999999,152.03999299999998,3459700.0
2019-10-18,150.479996,151.119995,149.190002,149.91000400000001,2789600.0
2019-10-17,151.380005,152.419998,150.479996,150.699997,2585400.0
2019-10-16,150.029999,152.360001,149.75,150.770004,3425100.0
2019-10-15,147.600006,150.130005,147.179993,149.96000700000002,3187300.0
2019-10-14,145.110001,147.699997,144.389999,146.779999,2388200.0
2019-10-11,143.169998,147.050003,143.169998,145.53999299999998,3947900.0
2019-10-10,139.53999299999998,141.619995,139.149994,141.360001,1751500.0
2019-10-09,138.830002,139.770004,137.779999,139.25,2212800.0
2019-10-08,140.800003,140.940002,138.380005,138.389999,2382600.0
2019-10-07,141.83999599999999,144.229996,141.130005,142.08999599999999,1778800.0
2019-10-04,141.78999299999998,143.059998,140.690002,143.0,2166100.0
2019-10-03,140.5,141.899994,138.58999599999999,141.71000700000002,2300900.0
2019-10-02,140.16000400000001,141.899994,139.100006,140.779999,2740800.0
2019-10-01,145.58999599999999,146.83999599999999,140.619995,141.639999,3434800.0
2019-09-30,145.309998,146.5,144.96000700000002,145.570007,1693400.0
2019-09-27,145.669998,146.820007,143.91000400000001,144.96000700000002,1967700.0
2019-09-26,147.270004,147.479996,144.470001,145.16000400000001,2033200.0
2019-09-25,143.149994,147.820007,143.149994,147.03999299999998,3551200.0
2019-09-24,145.929993,147.619995,142.490005,143.25,5502600.0
2019-09-23,147.53999299999998,149.100006,145.46000700000002,145.669998,4084500.0
2019-09-20,153.360001,153.360001,148.449997,148.779999,5606500.0
2019-09-19,150.220001,152.600006,149.5,152.449997,5557800.0
2019-09-18,153.300003,154.570007,148.5,150.91000400000001,22812400.0
2019-09-17,172.369995,174.440002,171.139999,173.300003,4053400.0
2019-09-16,172.380005,174.949997,171.009995,173.570007,1546400.0
2019-09-13,174.899994,176.25,173.009995,174.100006,1456400.0
2019-09-12,174.08999599999999,174.679993,171.41000400000001,173.509995,1520500.0
2019-09-11,172.800003,173.96000700000002,169.690002,173.96000700000002,1642700.0
2019-09-10,167.330002,172.5,166.889999,172.259995,2407300.0
2019-09-09,163.100006,167.630005,162.949997,167.419998,2271600.0
2019-09-06,164.0,164.820007,161.619995,161.869995,1413400.0
2019-09-05,161.059998,165.360001,160.71000700000002,164.380005,2119200.0
2019-09-04,157.53999299999998,159.580002,157.220001,159.059998,1260400.0
2019-09-03,155.78999299999998,157.25,153.91000400000001,155.369995,1270600.0
2019-08-30,158.490005,160.309998,158.16000400000001,158.610001,1151500.0
2019-08-29,155.0,158.490005,154.880005,157.449997,1684600.0
2019-08-28,149.139999,154.449997,147.820007,153.179993,2064900.0
2019-08-27,153.029999,154.110001,148.800003,149.529999,1809600.0
2019-08-26,153.220001,154.729996,151.66000400000001,152.490005,1270800.0
2019-08-23,156.509995,157.190002,151.119995,151.970001,2806500.0
2019-08-22,158.259995,158.990005,155.759995,158.100006,1156300.0
2019-08-21,157.770004,158.800003,157.020004,158.179993,1044400.0
2019-08-20,157.559998,157.970001,155.309998,155.83999599999999,1089100.0
2019-08-19,158.470001,159.240005,157.5,158.309998,1458300.0
2019-08-16,154.179993,156.91000400000001,153.990005,156.0,1560400.0
2019-08-15,155.41000400000001,155.490005,151.470001,152.820007,1874000.0
2019-08-14,157.779999,158.03999299999998,154.320007,155.059998,1688400.0
2019-08-13,159.639999,163.600006,157.320007,160.520004,1835000.0
2019-08-12,161.029999,161.229996,158.41000400000001,158.809998,829700.0
2019-08-09,163.720001,163.940002,160.419998,162.130005,1270200.0
2019-08-08,162.08999599999999,165.199997,161.509995,164.229996,1793300.0
2019-08-07,157.820007,160.869995,155.229996,160.66000400000001,2398700.0
2019-08-06,159.16000400000001,162.990005,158.559998,161.190002,2802100.0
2019-08-05,160.08999599999999,160.16000400000001,155.020004,157.259995,3200700.0
2019-08-02,162.779999,164.800003,161.330002,163.729996,1959100.0
2019-08-01,170.16000400000001,171.470001,162.690002,163.309998,3039200.0
2019-07-31,172.440002,173.990005,168.580002,170.529999,1485400.0
2019-07-30,171.53999299999998,172.940002,169.58999599999999,172.389999,1226300.0
2019-07-29,174.529999,175.03999299999998,171.699997,172.600006,1389100.0
2019-07-26,175.800003,175.919998,173.800003,174.940002,2003200.0
2019-07-25,175.600006,176.759995,174.630005,175.869995,1985700.0
2019-07-24,174.78999299999998,178.5,174.419998,176.009995,2679100.0
2019-07-23,171.0,173.949997,171.0,173.770004,2866400.0
2019-07-22,168.53999299999998,171.130005,168.240005,169.550003,2130700.0
2019-07-19,166.169998,168.869995,166.149994,167.130005,2067200.0
2019-07-18,164.639999,166.5,163.759995,165.380005,1681600.0
2019-07-17,169.570007,169.779999,164.740005,165.050003,3074900.0
2019-07-16,168.820007,172.96000700000002,168.820007,169.78999299999998,2744100.0
2019-07-15,167.509995,168.850006,166.270004,167.899994,2021800.0
2019-07-12,164.630005,168.440002,164.309998,167.470001,3310800.0
2019-07-11,160.110001,163.360001,159.759995,162.600006,2499000.0
2019-07-10,162.169998,162.820007,159.759995,159.990005,2077600.0
2019-07-09,159.41000400000001,159.940002,158.690002,159.190002,1218000.0
2019-07-08,160.259995,161.720001,159.03999299999998,160.820007,1586300.0
2019-07-05,161.080002,162.419998,159.520004,161.970001,1125300.0
2019-07-03,160.389999,161.529999,159.33999599999999,161.419998,1180600.0
2019-07-02,163.070007,163.229996,159.509995,159.78999299999998,1860200.0
2019-07-01,168.020004,168.020004,161.559998,162.970001,2346800.0
2019-06-28,164.229996,166.389999,164.0,164.190002,5311700.0
2019-06-27,160.399994,164.350006,160.03999299999998,163.309998,3460900.0
2019-06-26,156.449997,161.259995,153.509995,159.919998,6247600.0
2019-06-25,159.970001,160.0,155.979996,155.979996,4793100.0
2019-06-24,164.0,164.979996,160.580002,160.899994,3563700.0
2019-06-21,167.729996,168.059998,165.130005,165.350006,2527500.0
2019-06-20,168.389999,169.53999299999998,166.78999299999998,168.5,2087400.0
2019-06-19,166.679993,167.449997,165.669998,166.559998,1608500.0
2019-06-18,165.009995,169.119995,164.71000700000002,166.33999599999999,2184300.0
2019-06-17,164.470001,165.0,163.059998,163.720001,1313400.0
2019-06-14,165.199997,165.479996,162.259995,164.550003,1590200.0
2019-06-13,163.0,165.880005,162.869995,165.669998,2239600.0
2019-06-12,158.729996,162.009995,158.080002,161.369995,1408400.0
2019-06-11,163.46000700000002,163.899994,158.850006,159.440002,1857100.0
2019-06-10,159.779999,164.0,159.699997,161.83999599999999,2054500.0
2019-06-07,157.229996,159.440002,156.25,158.020004,2129500.0
2019-06-06,158.300003,158.600006,155.600006,156.850006,1585300.0
2019-06-05,161.0,161.5,157.770004,158.58999599999999,2241000.0
2019-06-04,154.020004,159.889999,153.71000700000002,159.58999599999999,2854500.0
2019-06-03,151.16000400000001,155.41000400000001,150.679993,152.33999599999999,3918600.0
2019-05-31,154.899994,156.75,153.78999299999998,154.279999,1912400.0
2019-05-30,159.779999,161.71000700000002,157.0,158.009995,1670400.0
2019-05-29,157.690002,160.729996,156.220001,159.570007,2045900.0
